"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"314","....care how many lives the ruin. These are Angry People, including the highly conflicted Bob Mueller, who worked f… https://t.co/HPiimzlaAt",FALSE,114103,NA,2018-11-15 12:32:03,TRUE,NA,"1063046973857718272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28609,FALSE,FALSE,NA,NA
"315","The inner workings of the Mueller investigation are a total mess. They have found no collusion and have gone absolu… https://t.co/f9e7BFhvaI",FALSE,109702,NA,2018-11-15 12:14:37,TRUE,NA,"1063042585802039296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28825,FALSE,FALSE,NA,NA
"316","The White House is running very smoothly and the results for our Nation are obviously very good. We are the envy of… https://t.co/KGB3KYwI3C",FALSE,107419,NA,2018-11-15 11:59:19,TRUE,NA,"1063038733673525248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25215,FALSE,FALSE,NA,NA
"317","Our pledge to hire American includes those leaving prison and looking for a very fresh start — new job, and new lif… https://t.co/wZQplga1me",FALSE,66815,NA,2018-11-14 23:26:38,TRUE,NA,"1062849316161753093",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16718,FALSE,FALSE,NA,NA
"318","Thank you @marcorubio for helping to expose the potential corruption going on with respect to Election Theft in Bro… https://t.co/vrora0PL4x",FALSE,105746,NA,2018-11-09 18:39:00,TRUE,NA,"1060964991510110208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29439,FALSE,FALSE,NA,NA
"319","In the 2016 Election I was winning by so much in Florida that Broward County, which was very late with vote tabulat… https://t.co/EceYycXTDL",FALSE,85769,NA,2018-11-09 18:20:28,TRUE,NA,"1060960329876697088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22987,FALSE,FALSE,NA,NA
"320","Mayor Gillum conceded on Election Day and now Broward County has put him “back into play.” Bill Nelson conceded Ele… https://t.co/WImjFpLpph",FALSE,127811,NA,2018-11-09 18:14:03,TRUE,NA,"1060958713047961600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",35441,FALSE,FALSE,NA,NA
"321","Rick Scott was up by 50,000+ votes on Election Day, now they “found” many votes and he is only up 15,000 votes. “Th… https://t.co/W9X2AC3anj",FALSE,112729,NA,2018-11-09 17:36:38,TRUE,NA,"1060949297900834816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",33391,FALSE,FALSE,NA,NA
"322","Jeff Flake(y) doesn’t want to protect the Non-Senate confirmed Special Counsel, he wants to protect his future afte… https://t.co/BwxZf2gCDH",FALSE,83944,NA,2018-11-09 17:10:02,TRUE,NA,"1060942600994050048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20416,FALSE,FALSE,NA,NA
"323","As soon as Democrats sent their best Election stealing lawyer, Marc Elias, to Broward County they miraculously star… https://t.co/0pPBAq3duq",FALSE,134566,NA,2018-11-09 16:52:19,TRUE,NA,"1060938144336367616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",43207,FALSE,FALSE,NA,NA
"324","You mean they are just now finding votes in Florida and Georgia – but the Election was on Tuesday? Let’s blame the… https://t.co/F9ky8vupIB",FALSE,150224,NA,2018-11-09 15:58:56,TRUE,NA,"1060924708101644288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",41326,FALSE,FALSE,NA,NA
"325",".@BrianKempGA ran a great race in Georgia – he won. It is time to move on!",FALSE,84613,NA,2018-11-09 15:55:25,FALSE,NA,"1060923822851874816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20080,FALSE,FALSE,NA,NA
"326","“Presidential Proclamation Addressing Mass Migration Through the Southern Border of the United States” https://t.co/9blzn1XGyS",FALSE,55639,NA,2018-11-09 14:54:15,FALSE,NA,"1060908430062481408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17071,FALSE,FALSE,NA,NA
"327","Law Enforcement is looking into another big corruption scandal having to do with Election Fraud in #Broward and Pal… https://t.co/I402nKjfb1",FALSE,133818,NA,2018-11-09 02:38:22,TRUE,NA,"1060723241193484288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",40717,FALSE,FALSE,NA,NA
"328","....Great bravery shown by police. California Highway Patrol was on scene within 3 minutes, with first officer to e… https://t.co/Lw53XcQFvb",FALSE,126368,NA,2018-11-08 12:51:21,TRUE,NA,"1060515116700045312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24367,FALSE,FALSE,NA,NA
"329","I have been fully briefed on the terrible shooting in California. Law Enforcement and First Responders, together wi… https://t.co/c2ncb4FcJQ",FALSE,93690,NA,2018-11-08 12:38:41,TRUE,NA,"1060511925883285504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19736,FALSE,FALSE,NA,NA
"330","....We thank Attorney General Jeff Sessions for his service, and wish him well! A permanent replacement will be nominated at a later date.",FALSE,88559,"realDonaldTrump",2018-11-07 19:44:12,FALSE,"1060256619383193601","1060256623439110146","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19664,FALSE,FALSE,NA,NA
"331","We are pleased to announce that Matthew G. Whitaker, Chief of Staff to Attorney General Jeff Sessions at the Depart… https://t.co/MIRLOKJFwe",FALSE,120330,NA,2018-11-07 19:44:11,TRUE,NA,"1060256619383193601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29266,FALSE,FALSE,NA,NA
"332","According to NBC News, Voters Nationwide Disapprove of the so-called Mueller Investigation (46%) more than they App… https://t.co/MBZliXtBX7",FALSE,121574,NA,2018-11-07 15:39:11,TRUE,NA,"1060194964351660033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27903,FALSE,FALSE,NA,NA
"333","In all fairness, Nancy Pelosi deserves to be chosen Speaker of the House by the Democrats. If they give her a hard… https://t.co/X30cUhjRo7",FALSE,88192,NA,2018-11-07 13:31:24,TRUE,NA,"1060162807960870913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17977,FALSE,FALSE,NA,NA
"334","If the Democrats think they are going to waste Taxpayer Money investigating us at the House level, then we will lik… https://t.co/04c4QhEvbK",FALSE,176930,NA,2018-11-07 13:04:02,TRUE,NA,"1060155917059219461",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",45452,FALSE,FALSE,NA,NA
"335","To any of the pundits or talking heads that do not give us proper credit for this great Midterm Election, just reme… https://t.co/uwYmi2ULbt",FALSE,137727,NA,2018-11-07 12:52:39,TRUE,NA,"1060153052676702208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28713,FALSE,FALSE,NA,NA
"336","I will be doing a news conference at The White House - 11:30 A.M. Will be discussing our success in the Midterms!",FALSE,68518,NA,2018-11-07 12:36:28,FALSE,NA,"1060148982968733696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13308,FALSE,FALSE,NA,NA
"337","Those that worked with me in this incredible Midterm Election, embracing certain policies and principles, did very… https://t.co/OTUWeooDxp",FALSE,109143,NA,2018-11-07 12:07:51,TRUE,NA,"1060141780878979072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23874,FALSE,FALSE,NA,NA
"338","Ron DeSantis showed great courage in his hard fought campaign to become the Governor of Florida. Congratulations to Ron and family!",FALSE,86770,NA,2018-11-07 11:55:35,FALSE,NA,"1060138691778301953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16198,FALSE,FALSE,NA,NA
"339","Received so many Congratulations from so many on our Big Victory last night, including from foreign nations (friend… https://t.co/7lZw3mapFD",FALSE,109505,NA,2018-11-07 11:21:51,TRUE,NA,"1060130202418864129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22049,FALSE,FALSE,NA,NA
"340",".@DavidAsmanfox  “How do the Democrats respond to this? Think of how his position with Republicans improves-all the… https://t.co/KAdubmN8nV",FALSE,62465,NA,2018-11-07 06:49:40,TRUE,NA,"1060061704850206720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12476,FALSE,FALSE,NA,NA
"341","....unbelievably lucky to have him and I’m just awed at how well they’ve done. It’s all the Trump magic - Trump is… https://t.co/R5gpEXFBtj",FALSE,87883,NA,2018-11-07 06:37:48,TRUE,NA,"1060058718937800704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18706,FALSE,FALSE,NA,NA
"342","“There’s only been 5 times in the last 105 years that an incumbent President has won seats in the Senate in the off… https://t.co/OXQa0n6c2L",FALSE,99415,NA,2018-11-07 06:27:01,TRUE,NA,"1060056007316045825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22752,FALSE,FALSE,NA,NA
"343","Tremendous success tonight. Thank you to all!",FALSE,250665,NA,2018-11-07 04:14:39,FALSE,NA,"1060022696703070208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",49230,FALSE,FALSE,NA,NA
"344","Congressman Randy Hultgren (R) of Illinois is doing a great job. Get out and Vote for Randy - Total Endorsement!",FALSE,65333,NA,2018-11-06 19:56:34,FALSE,NA,"1059897349005283334",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13699,FALSE,FALSE,NA,NA
"345","Florida, very important - get out and vote for Florida Congressional Candidate Michael Waltz (R). He has my Strong Endorsement!",FALSE,74646,NA,2018-11-06 19:52:48,FALSE,NA,"1059896399595225089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16181,FALSE,FALSE,NA,NA
"346","Epstein all the way in Michigan House 11. She is a wonderful person and, at the same time, a real fighter. Has my Strong Endorsement!",FALSE,53947,NA,2018-11-06 18:48:55,FALSE,NA,"1059880322500833281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11967,FALSE,FALSE,NA,NA
"347","Bob Hugin, successful all of his life, would be a Great Senator from New Jersey. He has my complete and total Endor… https://t.co/RBrSwuNZsh",FALSE,64057,NA,2018-11-06 18:08:29,TRUE,NA,"1059870147845017601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15162,FALSE,FALSE,NA,NA
"348","POLLING LOCATIONS: https://t.co/0pWiwCHGbh",FALSE,36743,NA,2018-11-06 17:58:13,FALSE,NA,"1059867563746824192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9788,FALSE,FALSE,NA,NA
"349","Congressman Peter King of New York is a hardworking gem. Loves his Country and his State. Get out and VOTE for Peter!",FALSE,40436,NA,2018-11-06 15:44:46,FALSE,NA,"1059833982777544705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9568,FALSE,FALSE,NA,NA
"350","There is a rumor, put out by the Democrats, that Josh Hawley of Missouri left the Arena last night early. It is Fak… https://t.co/Ig11ZN0iH2",FALSE,92675,NA,2018-11-06 15:20:08,TRUE,NA,"1059827782434328582",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25343,FALSE,FALSE,NA,NA
"351","A fantastic evening in Cape Girardeau, Missouri. Josh @HawleyMO will be a tireless champion for YOU. He is great on… https://t.co/GqMKi6D1lF",FALSE,45835,NA,2018-11-06 06:36:22,TRUE,NA,"1059695972907921408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11683,FALSE,FALSE,NA,NA
"352","A vote for Claire McCaskill is a vote for Schumer, Pelosi, Waters, and their socialist agenda. Claire voted IN FAVO… https://t.co/RbIgMiM0nz",FALSE,43839,NA,2018-11-06 05:12:46,TRUE,NA,"1059674931737300993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12471,FALSE,FALSE,NA,NA
"353","You have been loyal and faithful to your Country, and now you have a President that is loyal and faithful to you. G… https://t.co/JWD7K5mwe1",FALSE,60661,NA,2018-11-06 02:14:58,TRUE,NA,"1059630186738737152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18505,FALSE,FALSE,NA,NA
"354","On my way, see you soon Cape Girardeau, Missouri! #MAGARally https://t.co/0pWiwCHGbh https://t.co/XZdgktuTmL",FALSE,46300,NA,2018-11-06 01:47:25,FALSE,NA,"1059623256087506944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10561,FALSE,FALSE,NA,NA
"355","Massive crowd inside and outside the Allen County War Memorial Coliseum in Fort Wayne, Indiana! Thank you for joini… https://t.co/rqy782NkUL",FALSE,59019,NA,2018-11-06 01:26:42,TRUE,NA,"1059618041716228096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15589,FALSE,FALSE,NA,NA
"356","Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects, with… https://t.co/oCSlKlE2Ny",FALSE,92858,NA,2018-11-01 14:09:10,TRUE,NA,"1057997981922873344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21064,FALSE,FALSE,NA,NA
"357","That’s because they treat me fairly!
“@FoxNews tops @CNN and @MSNBC combined in October cable news ratings” https://t.co/QX56Pwlmj4",FALSE,75072,NA,2018-11-01 03:33:01,FALSE,NA,"1057837892062666755",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19117,FALSE,FALSE,NA,NA
"358","Fantastic evening in Florida with great PATRIOTS at a beautiful #MAGARally. Get out and https://t.co/0pWiwCq4MH so… https://t.co/ptwCzsGPFx",FALSE,47827,NA,2018-11-01 01:43:15,TRUE,NA,"1057810265436090368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12563,FALSE,FALSE,NA,NA
"359","THANK YOU FLORIDA! Get out and VOTE Republican! #MAGA������������
https://t.co/v3hpKOPBik",FALSE,58185,NA,2018-11-01 00:53:19,FALSE,NA,"1057797701834813440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16235,FALSE,FALSE,NA,NA
"360","It is outrageous what the Democrats are doing to our Country. Vote Republican now! https://t.co/0pWiwCHGbh https://t.co/2crea9HF7G",FALSE,96588,NA,2018-10-31 20:18:07,FALSE,NA,"1057728445386539008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",41189,FALSE,FALSE,NA,NA
"361","#JOBSNOTMOBS! VOTE REPUBLICAN NOW!! https://t.co/wso9ZHIvyF",FALSE,76184,NA,2018-10-31 19:25:29,FALSE,NA,"1057715198684000258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28181,FALSE,FALSE,NA,NA
"362","Yesterday in Pittsburgh I was really impressed with Congressman Keith Rothfus (far more so than any other local pol… https://t.co/2Tvono1y0v",FALSE,61119,NA,2018-10-31 19:24:22,TRUE,NA,"1057714919766925314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14245,FALSE,FALSE,NA,NA
"363","Harry Reid, when he was sane, agreed with us on Birthright Citizenship! https://t.co/ypiE1QWKag",FALSE,76561,NA,2018-10-31 17:19:27,FALSE,NA,"1057683481793302528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25758,FALSE,FALSE,NA,NA
"364","Paul Ryan should be focusing on holding the Majority rather than giving his opinions on Birthright Citizenship, som… https://t.co/fWpqNevAGI",FALSE,121426,NA,2018-10-31 16:43:19,TRUE,NA,"1057674390446448642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31940,FALSE,FALSE,NA,NA
"365","Republicans will protect people with pre-existing conditions far better than the Dems!",FALSE,77424,NA,2018-10-31 15:28:57,FALSE,NA,"1057655675080314880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19628,FALSE,FALSE,NA,NA
"366","“Donald Trump has made good on his promises, and it drives Democrats Crazy!” Brad Blakeman @FoxNews",FALSE,61536,NA,2018-10-31 15:25:01,FALSE,NA,"1057654684356395008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14423,FALSE,FALSE,NA,NA
"367","The World is using our laws to our detriment. They laugh at the Stupidity they see!",FALSE,73717,NA,2018-10-31 14:19:51,FALSE,NA,"1057638285026254848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17964,FALSE,FALSE,NA,NA
"368","Congressman John Faso of New York has worked hard and smart. Strong on Crime, Borders and our 2nd Amendment, John i… https://t.co/F3iXDgidu6",FALSE,52477,NA,2018-10-23 15:41:03,TRUE,NA,"1054759617165754372",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13439,FALSE,FALSE,NA,NA
"369","The people of Puerto Rico are wonderful but the inept politicians are trying to use the massive and ridiculously hi… https://t.co/BMoaXMY7yx",FALSE,93232,NA,2018-10-23 15:24:18,TRUE,NA,"1054755401651179521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24036,FALSE,FALSE,NA,NA
"370","Jay Webber of New Jersey, running for Congress, is doing a great job against a person who is looking to raise Taxes… https://t.co/n0l278558G",FALSE,59500,NA,2018-10-23 13:53:31,TRUE,NA,"1054732552488083459",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14950,FALSE,FALSE,NA,NA
"371","Congressman Erik Paulsen of the Great State of Minnesota has done a fantastic job in cutting Taxes and Job Killing… https://t.co/zo2OqMIyNf",FALSE,61592,NA,2018-10-23 04:22:03,TRUE,NA,"1054588738641178624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14962,FALSE,FALSE,NA,NA
"372","We send our deepest condolences to @RepLouBarletta and the entire Barletta family, on the passing of his brother. L… https://t.co/0cPtL7aVNE",FALSE,67158,NA,2018-10-23 02:44:52,TRUE,NA,"1054564283634266112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14039,FALSE,FALSE,NA,NA
"373","Today’s Democrat Party would rather protect criminal aliens than AMERICAN CITIZENS - which is why the Democrats mus… https://t.co/hTJ7JBe6hP",FALSE,61026,NA,2018-10-23 02:30:03,TRUE,NA,"1054560552117133313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18238,FALSE,FALSE,NA,NA
"374","At stake in this Election is whether we continue the extraordinary prosperity we have achieved - or whether we let… https://t.co/4CNqzLtQEs",FALSE,61161,NA,2018-10-23 02:13:36,TRUE,NA,"1054556416155910144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17760,FALSE,FALSE,NA,NA
"375","Now that her claims of being of Indian heritage have turned out to be a scam and a lie, Elizabeth Warren should apo… https://t.co/OvqW41zZj2",FALSE,91195,NA,2018-10-16 12:16:35,TRUE,NA,"1052171444082360320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22571,FALSE,FALSE,NA,NA
"376","Pocahontas (the bad version), sometimes referred to as Elizabeth Warren, is getting slammed. She took a bogus DNA t… https://t.co/E50urWurZd",FALSE,120904,NA,2018-10-16 12:06:31,TRUE,NA,"1052168909665824769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27763,FALSE,FALSE,NA,NA
